age,year,area,f
17,1978,5,0.0055305729
18,1978,5,0.005278428
19,1978,5,0.0050828798
20,1978,5,0.0049346135
21,1978,5,0.0048234528
22,1978,5,0.0047405241
23,1978,5,0.0046787551
24,1978,5,0.0046327487
25,1978,5,0.0045984762
26,1978,5,0.0045729467
27,1978,5,0.0045539559
28,1978,5,0.0045398631
29,1978,5,0.0045294494
30,1978,5,0.0045218026
31,1978,5,0.004516235
32,1978,5,0.0045122302
33,1978,5,0.0045093962
34,1978,5,0.0045074328
35,1978,5,0.0045061176
36,1978,5,0.0045052769
37,1978,5,0.0045047827
38,1978,5,0.0045047827
39,1978,5,0.0045047827
40,1978,5,0.0045047827
1,1979,5,8.2270018e-12
2,1979,5,8.2270018e-12
3,1979,5,1.9404956e-05
4,1979,5,2.0138096e-05
5,1979,5,3.6577355e-05
6,1979,5,0.00014755607
7,1979,5,0.00069419209
8,1979,5,0.0022978996
9,1979,5,0.0047237869
10,1979,5,0.0071208054
11,1979,5,0.008956799
12,1979,5,0.009969991
13,1979,5,0.010212332
14,1979,5,0.009940085
15,1979,5,0.009446767
16,1979,5,0.008929398
17,1979,5,0.008476042
18,1979,5,0.0081108425
19,1979,5,0.0078291963
20,1979,5,0.0076168856
21,1979,5,0.00745864
22,1979,5,0.0073412488
23,1979,5,0.0072542727
24,1979,5,0.0071898021
25,1979,5,0.0071419732
26,1979,5,0.0071064764
27,1979,5,0.0070801489
28,1979,5,0.0070606592
29,1979,5,0.0070462863
30,1979,5,0.0070357488
31,1979,5,0.0070280866
32,1979,5,0.0070225789
33,1979,5,0.0070186844
34,1979,5,0.0070159882
35,1979,5,0.0070141809
36,1979,5,0.0070130289
37,1979,5,0.0070123517
38,1979,5,0.0070123517
39,1979,5,0.0070123517
40,1979,5,0.0070123517
1,1980,5,1.0065509e-11
2,1980,5,1.0065509e-11
3,1980,5,2.3730414e-05
4,1980,5,2.4627054e-05
5,1980,5,4.4731805e-05
6,1980,5,0.00018046212
7,1980,5,0.0008490644
8,1980,5,0.0028108032
9,1980,5,0.0057787884
10,1980,5,0.008712027
11,1980,5,0.010959049
12,1980,5,0.012199193
13,1980,5,0.012495889
14,1980,5,0.012162714
15,1980,5,0.011558916
16,1980,5,0.010925648
17,1980,5,0.01037071
18,1980,5,0.009923662
19,1980,5,0.009578874
20,1980,5,0.009318954
21,1980,5,0.009125211
22,1980,5,0.008981481
23,1980,5,0.008874985
24,1980,5,0.008796042
25,1980,5,0.008737474
26,1980,5,0.008694005
27,1980,5,0.008661763
28,1980,5,0.008637896
29,1980,5,0.008620295
30,1980,5,0.00860739
31,1980,5,0.008598005
32,1980,5,0.008591262
33,1980,5,0.008586491
34,1980,5,0.008583189
35,1980,5,0.008580977
36,1980,5,0.008579564
37,1980,5,0.008578735
38,1980,5,0.008578735
39,1980,5,0.008578735
40,1980,5,0.008578735
1,1981,5,1.2158858e-11
2,1981,5,1.2158858e-11
3,1981,5,1.1244705e-05
4,1981,5,1.1799186e-05
5,1981,5,2.3078696e-05
6,1981,5,0.0001094069
7,1981,5,0.0006136521
8,1981,5,0.0024251082
9,1981,5,0.0059759646
10,1981,5,0.010392758
11,1981,5,0.014269353
12,1981,5,0.016608046
13,1981,5,0.017279712
14,1981,5,0.016739469
15,1981,5,0.015634048
16,1981,5,0.01442571
17,1981,5,0.013328817
18,1981,5,0.012412732
19,1981,5,0.011679338
20,1981,5,0.011105275
21,1981,5,0.010661413
22,1981,5,0.0103206
23,1981,5,0.010060041
24,1981,5,0.00986148
25,1981,5,0.009710626
26,1981,5,0.00959641
27,1981,5,0.00951029
28,1981,5,0.00944569
29,1981,5,0.009397545
30,1981,5,0.009361953
31,1981,5,0.009335907
32,1981,5,0.009317096
33,1981,5,0.009303738
34,1981,5,0.00929447
35,1981,5,0.009288245
36,1981,5,0.009284267
37,1981,5,0.009281929
38,1981,5,0.009281929
39,1981,5,0.009281929
40,1981,5,0.009281929
1,1982,5,7.150888e-12
2,1982,5,7.150888e-12
3,1982,5,9.719751e-06
4,1982,5,1.0140121e-05
5,1982,5,1.9093153e-05
6,1982,5,8.37076e-05
7,1982,5,0.00043436864
8,1982,5,0.0015992755
9,1982,5,0.0036937431
10,1982,5,0.0061355898
11,1982,5,0.008208245
12,1982,5,0.00943378
13,1982,5,0.00977294
14,1982,5,0.00947978
15,1982,5,0.008896715
16,1982,5,0.008265126
17,1982,5,0.007696081
18,1982,5,0.00722437
19,1982,5,0.006849556
20,1982,5,0.006558315
21,1982,5,0.006334687
22,1982,5,0.0061640587
23,1982,5,0.0060343418
24,1982,5,0.0059359665
25,1982,5,0.0058615309
26,1982,5,0.0058053614
27,1982,5,0.0057631246
28,1982,5,0.0057315106
29,1982,5,0.0057079888
30,1982,5,0.0056906233
31,1982,5,0.0056779272
32,1982,5,0.0056687666
33,1982,5,0.0056622653
34,1982,5,0.0056577552
35,1982,5,0.0056547282
36,1982,5,0.0056527927
37,1982,5,0.0056516578
38,1982,5,0.0056516578
39,1982,5,0.0056516578
40,1982,5,0.0056516578
1,1983,5,9.116053e-12
2,1983,5,9.116053e-12
3,1983,5,1.01072403e-05
4,1983,5,1.05738369e-05
5,1983,5,2.028233e-05
6,1983,5,9.247756e-05
7,1983,5,0.00049973281
8,1983,5,0.0019115917
9,1983,5,0.00457714
10,1983,5,0.0078045467
11,1983,5,0.0105991534
12,1983,5,0.012271678
13,1983,5,0.012745107
14,1983,5,0.012353321
15,1983,5,0.011560728
16,1983,5,0.0106974517
17,1983,5,0.0099161109
18,1983,5,0.0092654712
19,1983,5,0.00874611
20,1983,5,0.0083407394
21,1983,5,0.0080281484
22,1983,5,0.0077887142
23,1983,5,0.0076060566
24,1983,5,0.0074671187
25,1983,5,0.0073617265
26,1983,5,0.007282032
27,1983,5,0.0072220034
28,1983,5,0.0071770136
29,1983,5,0.0071435024
30,1983,5,0.0071187427
31,1983,5,0.0071006314
32,1983,5,0.0070875537
33,1983,5,0.0070782692
34,1983,5,0.0070718291
35,1983,5,0.0070675053
36,1983,5,0.0070647412
37,1983,5,0.0070631153
38,1983,5,0.0070631153
39,1983,5,0.0070631153
40,1983,5,0.0070631153
1,1984,5,4.2789752e-12
2,1984,5,4.2789752e-12
3,1984,5,7.50353e-06
4,1984,5,7.806277e-06
5,1984,5,1.4423427e-05
6,1984,5,6.060691e-05
7,1984,5,0.0002998247
8,1984,5,0.0010509599
9,1984,5,0.0023075858
10,1984,5,0.0036841378
11,1984,5,0.004811806
12,1984,5,0.005463723
13,1984,5,0.005636328
14,1984,5,0.005474251
15,1984,5,0.005161777
16,1984,5,0.004826791
17,1984,5,0.0045275971
18,1984,5,0.0042817588
19,1984,5,0.0040881702
20,1984,5,0.0039390894
21,1984,5,0.0038255957
22,1984,5,0.0037396906
23,1984,5,0.0036748466
24,1984,5,0.003625976
25,1984,5,0.003589194
26,1984,5,0.00356156
27,1984,5,0.0035408557
28,1984,5,0.0035254023
29,1984,5,0.003513932
30,1984,5,0.003505478
31,1984,5,0.0034993059
32,1984,5,0.0034948567
33,1984,5,0.003491702
34,1984,5,0.0034895155
35,1984,5,0.003488048
36,1984,5,0.0034871106
37,1984,5,0.0034865592
38,1984,5,0.0034865592
39,1984,5,0.0034865592
40,1984,5,0.0034865592
1,1985,5,4.0892928333e-08
2,1985,5,2.0427898333e-08
3,1985,5,1.03259976e-05
4,1985,5,1.08075945e-05
5,1985,5,2.067298e-05
6,1985,5,9.3034413e-05
7,1985,5,0.00049519189
8,1985,5,0.0018698874
9,1985,5,0.0044275506
10,1985,5,0.007490999
11,1985,5,0.010129057
12,1985,5,0.011703012
13,1985,5,0.012146465
14,1985,5,0.011776699
15,1985,5,0.011031174
16,1985,5,0.010220166
17,1985,5,0.009486957
18,1985,5,0.0088771043
19,1985,5,0.0083908772
20,1985,5,0.0080118107
21,1985,5,0.0077198277
22,1985,5,0.0074964065
23,1985,5,0.0073261169
24,1985,5,0.0071966862
25,1985,5,0.0070985701
26,1985,5,0.0070244183
27,1985,5,0.0069685892
28,1985,5,0.0069267588
29,1985,5,0.0068956123
30,1985,5,0.006872602
31,1985,5,0.0068557744
32,1985,5,0.0068436249
33,1985,5,0.0068350009
34,1985,5,0.0068290193
35,1985,5,0.0068250021
36,1985,5,0.0068224345
37,1985,5,0.0068209256
38,1985,5,0.0068209256
39,1985,5,0.0068209256
40,1985,5,0.0068209256
1,1986,5,4.9078718647e-08
2,1986,5,2.4515018647e-08
3,1986,5,7.7948728e-06
4,1986,5,8.1613504e-06
5,1986,5,1.5594933e-05
6,1986,5,6.9724284e-05
7,1986,5,0.00036819089
8,1986,5,0.0013808518
9,1986,5,0.0032502193
10,1986,5,0.0054761032
11,1986,5,0.0073870971
12,1986,5,0.0085253308
13,1986,5,0.0088452386
14,1986,5,0.0085774849
15,1986,5,0.0080385757
16,1986,5,0.007452718
17,1986,5,0.0069233838
18,1986,5,0.0064833883
19,1986,5,0.0061328177
20,1986,5,0.0058596866
21,1986,5,0.0056494327
22,1986,5,0.005488642
23,1986,5,0.0053661487
24,1986,5,0.0052730893
25,1986,5,0.0052025689
26,1986,5,0.0051492869
27,1986,5,0.0051091816
28,1986,5,0.0050791393
29,1986,5,0.0050567734
30,1986,5,0.005040252
31,1986,5,0.0050281711
32,1986,5,0.005019448
33,1986,5,0.0050132577
34,1986,5,0.0050089636
35,1986,5,0.0050060805
36,1986,5,0.0050042379
37,1986,5,0.0050031552
38,1986,5,0.0050031552
39,1986,5,0.0050031552
40,1986,5,0.0050031552
1,1987,5,6.6165758e-06
2,1987,5,3.30457824e-06
3,1987,5,1.06013824e-05
4,1987,5,1.34410783e-05
5,1987,5,3.6067352e-05
6,1987,5,0.000150263303
7,1987,5,0.00057766938
8,1987,5,0.001693718
9,1987,5,0.0034565431
10,1987,5,0.0053675489
11,1987,5,0.0069559951
12,1987,5,0.0079365423
13,1987,5,0.0083039186
14,1987,5,0.0082350896
15,1987,5,0.0079543949
16,1987,5,0.0076199876
17,1987,5,0.0073077282
18,1987,5,0.0070442722
19,1987,5,0.006832846
20,1987,5,0.0066675657
21,1987,5,0.0065401551
22,1987,5,0.0064426716
23,1987,5,0.0063684048
24,1987,5,0.0063119852
25,1987,5,0.0062692335
26,1987,5,0.0062369309
27,1987,5,0.0062126134
28,1987,5,0.0061943965
29,1987,5,0.0061808334
30,1987,5,0.0061708152
31,1987,5,0.0061634933
32,1987,5,0.0061582117
33,1987,5,0.0061544675
34,1987,5,0.0061518779
35,1987,5,0.0061501459
36,1987,5,0.0061490471
37,1987,5,0.0061484104
38,1987,5,0.0061484104
39,1987,5,0.0061484104
40,1987,5,0.0061484104
1,1988,5,5.527257e-06
2,1988,5,2.7605348e-06
3,1988,5,1.4082477e-05
4,1988,5,1.6768151e-05
5,1988,5,4.1666337e-05
6,1988,5,0.00018665962
7,1988,5,0.0008587317
8,1988,5,0.0030125263
9,1988,5,0.007058456
10,1988,5,0.012010411
11,1988,5,0.016349285
12,1988,5,0.019009007
13,1988,5,0.019856642
14,1988,5,0.019383484
15,1988,5,0.018282605
16,1988,5,0.017050737
17,1988,5,0.01592116
18,1988,5,0.014972199
19,1988,5,0.014209389
20,1988,5,0.013610444
21,1988,5,0.013146191
22,1988,5,0.012788985
23,1988,5,0.012515419
24,1988,5,0.012306645
25,1988,5,0.012147836
26,1988,5,0.012027474
27,1988,5,0.011936644
28,1988,5,0.011868466
29,1988,5,0.011817628
30,1988,5,0.011780031
31,1988,5,0.011752511
32,1988,5,0.011732637
33,1988,5,0.011718524
34,1988,5,0.011708738
35,1988,5,0.011702171
36,1988,5,0.011697979
37,1988,5,0.011695522
38,1988,5,0.011695522
39,1988,5,0.011695522
40,1988,5,0.011695522
1,1989,5,2.675511e-06
2,1989,5,1.3362581e-06
3,1989,5,1.03066338e-05
4,1989,5,1.1716279e-05
5,1989,5,2.6424309e-05
6,1989,5,0.0001127929
7,1989,5,0.00050427674
8,1989,5,0.0016839936
9,1989,5,0.0037109141
10,1989,5,0.0060198589
11,1989,5,0.007968021
12,1989,5,0.009137353
13,1989,5,0.009500149
14,1989,5,0.009287736
15,1989,5,0.008806656
16,1989,5,0.008273103
17,1989,5,0.007787828
18,1989,5,0.007383593
19,1989,5,0.007061466
20,1989,5,0.006810702
21,1989,5,0.006617901
22,1989,5,0.0064706568
23,1989,5,0.0063586291
24,1989,5,0.0062736173
25,1989,5,0.0062092575
26,1989,5,0.00616067
27,1989,5,0.0061241189
28,1989,5,0.0060967523
29,1989,5,0.0060763866
30,1989,5,0.0060613477
31,1989,5,0.0060503538
32,1989,5,0.0060424217
33,1989,5,0.0060367926
34,1989,5,0.0060328926
35,1989,5,0.0060302761
36,1989,5,0.0060286076
37,1989,5,0.00602763
38,1989,5,0.00602763
39,1989,5,0.00602763
40,1989,5,0.00602763
1,1990,5,4.4835028e-06
2,1990,5,2.2392411e-06
3,1990,5,1.2750028e-05
4,1990,5,1.4957099e-05
5,1990,5,3.5985787e-05
6,1990,5,0.00015752236
7,1990,5,0.0007088533
8,1990,5,0.0024187567
9,1990,5,0.0055094897
10,1990,5,0.009186266
11,1990,5,0.012363174
12,1990,5,0.014298375
13,1990,5,0.014914094
14,1990,5,0.014575333
15,1990,5,0.013785023
16,1990,5,0.012901624
17,1990,5,0.012093203
18,1990,5,0.011415725
19,1990,5,0.01087261
20,1990,5,0.010447325
21,1990,5,0.010118536
22,1990,5,0.009866161
23,1990,5,0.00967329
24,1990,5,0.009526362
25,1990,5,0.009414768
26,1990,5,0.009330295
27,1990,5,0.009266613
28,1990,5,0.009218848
29,1990,5,0.009183254
30,1990,5,0.009156945
31,1990,5,0.009137695
32,1990,5,0.009123796
33,1990,5,0.009113929
34,1990,5,0.009107089
35,1990,5,0.009102502
36,1990,5,0.009099572
37,1990,5,0.009097858
38,1990,5,0.009097858
39,1990,5,0.009097858
40,1990,5,0.009097858
1,1991,5,5.8838398e-06
2,1991,5,2.9386234e-06
3,1991,5,1.0862947e-05
4,1991,5,1.3479302e-05
5,1991,5,3.5315101e-05
6,1991,5,0.00015134182
7,1991,5,0.0006252167
8,1991,5,0.0019873873
9,1991,5,0.0043449952
10,1991,5,0.007083458
11,1991,5,0.009432356
12,1991,5,0.010877798
13,1991,5,0.011373615
14,1991,5,0.011183407
15,1991,5,0.010664044
16,1991,5,0.01006981
17,1991,5,0.009521171
18,1991,5,0.00905937
19,1991,5,0.008688238
20,1991,5,0.008397183
21,1991,5,0.008171944
22,1991,5,0.007998931
23,1991,5,0.00786664
24,1991,5,0.007765819
25,1991,5,0.007689216
26,1991,5,0.007631211
27,1991,5,0.007587471
28,1991,5,0.007554657
29,1991,5,0.007530199
30,1991,5,0.00751212
31,1991,5,0.007498892
32,1991,5,0.007489343
33,1991,5,0.007482565
34,1991,5,0.007477871
35,1991,5,0.007474723
36,1991,5,0.007472719
37,1991,5,0.007471547
38,1991,5,0.007471547
39,1991,5,0.007471547
40,1991,5,0.007471547
1,1992,5,7.765069e-06
2,1992,5,3.8781815e-06
3,1992,5,6.728232e-06
4,1992,5,9.881966e-06
5,1992,5,3.2095742e-05
6,1992,5,0.00013972045
7,1992,5,0.000533859
8,1992,5,0.001623128
9,1992,5,0.0035896865
10,1992,5,0.0059904668
11,1992,5,0.0081165078
12,1992,5,0.009468663
13,1992,5,0.009980013
14,1992,5,0.009870275
15,1992,5,0.00945229
16,1992,5,0.008952962
17,1992,5,0.008481994
18,1992,5,0.0080793519
19,1992,5,0.0077514798
20,1992,5,0.0074913431
21,1992,5,0.0072879368
22,1992,5,0.0071302713
23,1992,5,0.0070087639
24,1992,5,0.0069155439
25,1992,5,0.0068443219
26,1992,5,0.006790147
27,1992,5,0.006749144
28,1992,5,0.0067182952
29,1992,5,0.006695249
30,1992,5,0.0066781828
31,1992,5,0.0066656813
32,1992,5,0.0066566489
33,1992,5,0.006650235
34,1992,5,0.00664579
35,1992,5,0.0066428125
36,1992,5,0.0066409178
37,1992,5,0.0066398144
38,1992,5,0.0066398144
39,1992,5,0.0066398144
40,1992,5,0.0066398144
1,1993,5,5.9768369e-06
2,1993,5,2.9850721e-06
3,1993,5,1.0188322e-05
4,1993,5,1.2932139e-05
5,1993,5,3.5993165e-05
6,1993,5,0.00016906975
7,1993,5,0.0007973668
8,1993,5,0.0029146471
9,1993,5,0.0071576406
10,1993,5,0.0125927671
11,1993,5,0.01746071
12,1993,5,0.020480277
13,1993,5,0.021457246
14,1993,5,0.020927505
15,1993,5,0.019674945
16,1993,5,0.018266321
17,1993,5,0.016968944
18,1993,5,0.015874099
19,1993,5,0.014990018
20,1993,5,0.014292788
21,1993,5,0.013750114
22,1993,5,0.013331011
23,1993,5,0.013008994
24,1993,5,0.012762558
25,1993,5,0.012574666
26,1993,5,0.012431992
27,1993,5,0.012324161
28,1993,5,0.012243125
29,1993,5,0.012182639
30,1993,5,0.012137876
31,1993,5,0.012105093
32,1993,5,0.012081404
33,1993,5,0.01206458
34,1993,5,0.012052908
35,1993,5,0.012045074
36,1993,5,0.012040073
37,1993,5,0.01203714
38,1993,5,0.01203714
39,1993,5,0.01203714
40,1993,5,0.01203714
1,1994,5,7.440332e-06
2,1994,5,3.716e-06
3,1994,5,2.0717088e-05
4,1994,5,2.4324337e-05
5,1994,5,5.832405e-05
6,1994,5,0.00025091752
7,1994,5,0.0010974639
8,1994,5,0.0036353081
9,1994,5,0.008069043
10,1994,5,0.013212572
11,1994,5,0.017603527
12,1994,5,0.020269242
13,1994,5,0.021126984
14,1994,5,0.020685144
15,1994,5,0.019629415
16,1994,5,0.018446309
17,1994,5,0.017363979
18,1994,5,0.016458238
19,1994,5,0.015733497
20,1994,5,0.015167165
21,1994,5,0.014730231
22,1994,5,0.014395491
23,1994,5,0.014140113
24,1994,5,0.013945858
25,1994,5,0.013798502
26,1994,5,0.013687073
27,1994,5,0.013603138
28,1994,5,0.013540223
29,1994,5,0.013493365
30,1994,5,0.013458742
31,1994,5,0.01343342
32,1994,5,0.01341514
33,1994,5,0.013402169
34,1994,5,0.013393179
35,1994,5,0.01338715
36,1994,5,0.013383305
37,1994,5,0.013381055
38,1994,5,0.013381055
39,1994,5,0.013381055
40,1994,5,0.013381055
1,1995,5,9.002622e-06
2,1995,5,4.4962685e-06
3,1995,5,2.1253305e-05
4,1995,5,2.5464471e-05
5,1995,5,6.324483e-05
6,1995,5,0.00027286547
7,1995,5,0.0011760981
8,1995,5,0.0038674952
9,1995,5,0.008599452
10,1995,5,0.014131741
11,1995,5,0.018879335
12,1995,5,0.021778297
13,1995,5,0.022729889
14,1995,5,0.022276592
15,1995,5,0.02115573
16,1995,5,0.019891943
17,1995,5,0.018732106
18,1995,5,0.017759178
19,1995,5,0.016979073
20,1995,5,0.016368345
21,1995,5,0.015896373
22,1995,5,0.015534252
23,1995,5,0.015257625
24,1995,5,0.015046974
25,1995,5,0.01488703
26,1995,5,0.014765989
27,1995,5,0.014674755
28,1995,5,0.014606338
29,1995,5,0.01455536
30,1995,5,0.014517682
31,1995,5,0.014490119
32,1995,5,0.014470219
33,1995,5,0.014456099
34,1995,5,0.014446309
35,1995,5,0.014439746
36,1995,5,0.014435562
37,1995,5,0.014433114
38,1995,5,0.014433114
39,1995,5,0.014433114
40,1995,5,0.014433114
1,1996,5,1.1435926e-05
2,1996,5,5.7115535e-06
3,1996,5,3.136418e-05
4,1996,5,3.6731151e-05
5,1996,5,8.642862e-05
6,1996,5,0.00035264412
7,1996,5,0.0014098458
8,1996,5,0.0041865671
9,1996,5,0.008304421
10,1996,5,0.012428856
11,1996,5,0.015674827
12,1996,5,0.017593821
13,1996,5,0.018253144
14,1996,5,0.018050941
15,1996,5,0.01744794
16,1996,5,0.016759136
17,1996,5,0.016132251
18,1996,5,0.015615135
19,1996,5,0.015209092
20,1996,5,0.014898339
21,1996,5,0.014663592
22,1996,5,0.014487335
23,1996,5,0.014355315
24,1996,5,0.014256502
25,1996,5,0.014182572
26,1996,5,0.014127301
27,1996,5,0.014086054
28,1996,5,0.014055368
29,1996,5,0.014032648
30,1996,5,0.01401594
31,1996,5,0.014003768
32,1996,5,0.013995011
33,1996,5,0.013988816
34,1996,5,0.013984537
35,1996,5,0.013981678
36,1996,5,0.013979868
37,1996,5,0.013978819
38,1996,5,0.013978819
39,1996,5,0.013978819
40,1996,5,0.013978819
1,1997,5,8.685577e-06
2,1997,5,4.337921e-06
3,1997,5,3.5710049e-05
4,1997,5,4.0177725e-05
5,1997,5,8.721439e-05
6,1997,5,0.0003475975
7,1997,5,0.0014019964
8,1997,5,0.0041007896
9,1997,5,0.007759703
10,1997,5,0.011013016
11,1997,5,0.013351159
12,1997,5,0.014649692
13,1997,5,0.015062452
14,1997,5,0.014912337
15,1997,5,0.014516932
16,1997,5,0.014081232
17,1997,5,0.013698684
18,1997,5,0.013395771
19,1997,5,0.013168635
20,1997,5,0.013003315
21,1997,5,0.012884833
22,1997,5,0.012800474
23,1997,5,0.012740466
24,1997,5,0.012697676
25,1997,5,0.012667035
26,1997,5,0.012644996
27,1997,5,0.012629082
28,1997,5,0.012617564
29,1997,5,0.012609228
30,1997,5,0.012603206
31,1997,5,0.012598886
32,1997,5,0.012595814
33,1997,5,0.012593664
34,1997,5,0.012592191
35,1997,5,0.012591218
36,1997,5,0.01259061
37,1997,5,0.012590264
38,1997,5,0.012590264
39,1997,5,0.012590264
40,1997,5,0.012590264
1,1998,5,1.261966e-05
2,1998,5,6.3027561e-06
3,1998,5,3.7831127e-05
4,1998,5,4.3791112e-05
5,1998,5,0.00010022229
6,1998,5,0.00039811131
7,1998,5,0.0015336991
8,1998,5,0.004291062
9,1998,5,0.00784457
10,1998,5,0.010827284
11,1998,5,0.012887199
12,1998,5,0.014035381
13,1998,5,0.014458151
14,1998,5,0.014438246
15,1998,5,0.014223235
16,1998,5,0.013967334
17,1998,5,0.013742099
18,1998,5,0.013568375
19,1998,5,0.013443877
20,1998,5,0.013358656
21,1998,5,0.013302067
22,1998,5,0.013265251
23,1998,5,0.013241622
24,1998,5,0.013226578
25,1998,5,0.01321703
26,1998,5,0.013210971
27,1998,5,0.013207108
28,1998,5,0.013204632
29,1998,5,0.013203035
30,1998,5,0.013201999
31,1998,5,0.013201327
32,1998,5,0.013200894
33,1998,5,0.013200622
34,1998,5,0.013200456
35,1998,5,0.013200365
36,1998,5,0.013200325
37,1998,5,0.013200319
38,1998,5,0.013200319
39,1998,5,0.013200319
40,1998,5,0.013200319
1,1999,5,1.0138246e-05
2,1999,5,5.0634409e-06
3,1999,5,4.5979195e-05
4,1999,5,5.1279992e-05
5,1999,5,0.00010878978
6,1999,5,0.00042431305
7,1999,5,0.0016655591
8,1999,5,0.0046507167
9,1999,5,0.008193993
10,1999,5,0.010737034
11,1999,5,0.012214437
12,1999,5,0.012921787
13,1999,5,0.013144033
14,1999,5,0.013134036
15,1999,5,0.013046468
16,1999,5,0.012959
17,1999,5,0.012903913
18,1999,5,0.012884816
19,1999,5,0.012893504
20,1999,5,0.012919448
21,1999,5,0.012953742
22,1999,5,0.012990113
23,1999,5,0.013024718
24,1999,5,0.013055538
25,1999,5,0.013081784
26,1999,5,0.013103411
27,1999,5,0.013120786
28,1999,5,0.013134457
29,1999,5,0.013145017
30,1999,5,0.013153042
31,1999,5,0.013159038
32,1999,5,0.013163442
33,1999,5,0.013166615
34,1999,5,0.013168844
35,1999,5,0.01317036
36,1999,5,0.013171347
37,1999,5,0.01317194
38,1999,5,0.01317194
39,1999,5,0.01317194
40,1999,5,0.01317194
1,2000,5,1.205785e-05
2,2000,5,6.0221682e-06
3,2000,5,6.3554417e-05
4,2000,5,7.01546e-05
5,2000,5,0.00014553467
6,2000,5,0.0005648361
7,2000,5,0.0022340013
8,2000,5,0.00624941
9,2000,5,0.010920753
10,2000,5,0.014121152
11,2000,5,0.015863055
12,2000,5,0.016635359
13,2000,5,0.016849078
14,2000,5,0.016828939
15,2000,5,0.016748268
16,2000,5,0.016683751
17,2000,5,0.016664421
18,2000,5,0.016688782
19,2000,5,0.016743588
20,2000,5,0.016814415
21,2000,5,0.016889848
22,2000,5,0.016962317
23,2000,5,0.017027559
24,2000,5,0.017083716
25,2000,5,0.017130474
26,2000,5,0.017168421
27,2000,5,0.017198578
28,2000,5,0.017222121
29,2000,5,0.017240207
30,2000,5,0.017253891
31,2000,5,0.017264086
32,2000,5,0.017271553
33,2000,5,0.017276916
34,2000,5,0.017280675
35,2000,5,0.017283226
36,2000,5,0.017284877
37,2000,5,0.017285867
38,2000,5,0.017285867
39,2000,5,0.017285867
40,2000,5,0.017285867
1,2001,5,1.7855682e-05
2,2001,5,8.917833e-06
3,2001,5,6.7514772e-05
4,2001,5,7.639825e-05
5,2001,5,0.00016704036
6,2001,5,0.0006553044
7,2001,5,0.0025435476
8,2001,5,0.007071456
9,2001,5,0.01256043
10,2001,5,0.016691193
11,2001,5,0.019240991
12,2001,5,0.020544575
13,2001,5,0.020998589
14,2001,5,0.021003754
15,2001,5,0.020835848
16,2001,5,0.020646158
17,2001,5,0.020501373
18,2001,5,0.020415152
19,2001,5,0.020378214
20,2001,5,0.020375312
21,2001,5,0.020392547
22,2001,5,0.020419573
23,2001,5,0.020449585
24,2001,5,0.020478581
25,2001,5,0.020504507
26,2001,5,0.020526552
27,2001,5,0.02054464
28,2001,5,0.020559085
29,2001,5,0.020570364
30,2001,5,0.020579
31,2001,5,0.020585495
32,2001,5,0.020590289
33,2001,5,0.020593757
34,2001,5,0.020596205
35,2001,5,0.020597881
36,2001,5,0.020598981
37,2001,5,0.020599652
38,2001,5,0.020599652
39,2001,5,0.020599652
40,2001,5,0.020599652
1,2002,5,2.587487e-05
2,2002,5,1.2922928e-05
3,2002,5,7.464123e-05
4,2002,5,8.675545e-05
5,2002,5,0.00020004375
6,2002,5,0.0007948798
7,2002,5,0.0030475523
8,2002,5,0.008491013
9,2002,5,0.015488269
10,2002,5,0.021351272
11,2002,5,0.025399074
12,2002,5,0.027663433
13,2002,5,0.028512814
14,2002,5,0.028499309
15,2002,5,0.028103391
16,2002,5,0.027624067
17,2002,5,0.027200635
18,2002,5,0.026874188
19,2002,5,0.026640899
20,2002,5,0.02648197
21,2002,5,0.026377144
22,2002,5,0.026309558
23,2002,5,0.026266674
24,2002,5,0.026239756
25,2002,5,0.026222967
26,2002,5,0.026212526
27,2002,5,0.026206029
28,2002,5,0.026201976
29,2002,5,0.026199437
30,2002,5,0.026197843
31,2002,5,0.026196845
32,2002,5,0.026196228
33,2002,5,0.026195856
34,2002,5,0.026195646
35,2002,5,0.026195546
36,2002,5,0.026195517
37,2002,5,0.026195538
38,2002,5,0.026195538
39,2002,5,0.026195538
40,2002,5,0.026195538
1,2003,5,2.6250815e-05
2,2003,5,1.3110698e-05
3,2003,5,9.41949e-05
4,2003,5,0.00010725095
5,2003,5,0.0002387519
6,2003,5,0.0009594128
7,2003,5,0.003863482
8,2003,5,0.011375355
9,2003,5,0.021908942
10,2003,5,0.031727548
11,2003,5,0.039057717
12,2003,5,0.043238542
13,2003,5,0.044609712
14,2003,5,0.044136156
15,2003,5,0.042834852
16,2003,5,0.041379346
17,2003,5,0.040080486
18,2003,5,0.039032005
19,2003,5,0.038228031
20,2003,5,0.037628009
21,2003,5,0.037186234
22,2003,5,0.036862772
23,2003,5,0.036626195
24,2003,5,0.036452918
25,2003,5,0.036325745
26,2003,5,0.036232219
27,2003,5,0.036163384
28,2003,5,0.036112746
29,2003,5,0.036075591
30,2003,5,0.036048473
31,2003,5,0.036028828
32,2003,5,0.036014766
33,2003,5,0.036004855
34,2003,5,0.035998031
35,2003,5,0.035993496
36,2003,5,0.035990626
37,2003,5,0.035988987
38,2003,5,0.035988987
39,2003,5,0.035988987
40,2003,5,0.035988987
1,2004,5,1.7691114e-05
2,2004,5,8.835651e-06
