year,season,fishery,area,catch
1984,2,16,4,1.2
1985,2,16,4,167.6
1986,2,16,4,33.1
1987,2,16,4,743.2
1988,2,16,4,4.3
1989,2,16,4,0
1990,2,16,4,8242.8
1991,2,16,4,392.7
1992,2,16,4,5935.6
1993,2,16,4,2301.4
1994,2,16,4,11627.2
1995,2,16,4,0
1996,2,16,4,1348.6
1997,2,16,4,3573.1
1998,2,16,4,8958.3
1999,2,16,4,307
2000,2,16,4,341.4
2001,2,16,4,17199.3
2002,2,16,4,2235.5
2003,2,16,4,0
2004,2,16,4,1373.6
2005,2,16,4,1687.2
2006,2,16,4,12
2007,2,16,4,4933.7
2008,2,16,4,626.9
2009,2,16,4,1661.6
2010,2,16,4,12517.9
2011,2,16,4,43.3
2012,2,16,4,25275.8
2013,2,16,4,697.2
2014,2,16,4,17567.6
2015,2,16,4,9251.3
2016,2,16,4,1374.7
2017,2,16,4,6337.1
2018,2,16,4,6132.3
2019,2,16,4,15335.1
2020,2,16,4,612.7
2021,2,16,4,11522
1952,2,17,2,0
1953,2,17,2,0
1954,2,17,2,0
1955,2,17,2,0
1956,2,17,2,0
1957,2,17,2,0
1958,2,17,2,0
1959,2,17,2,0
1960,2,17,2,0
1961,2,17,2,0
1962,2,17,2,0
1963,2,17,2,0
1964,2,17,2,0
1965,2,17,2,0
1966,2,17,2,0
1967,2,17,2,0
1968,2,17,2,0
1969,2,17,2,0
1970,2,17,2,5727.7
1971,2,17,2,6412.3
1972,2,17,2,6642
1973,2,17,2,7955.4
1974,2,17,2,9253.8
1975,2,17,2,9456.9
1976,2,17,2,7967.2
1977,2,17,2,11548.8
1978,2,17,2,6985.6
1979,2,17,2,9142.1
1980,2,17,2,8358.9
1981,2,17,2,9711.8
1982,2,17,2,8925.1
1983,2,17,2,10676.1
1984,2,17,2,10220.9
1985,2,17,2,11626.9
1986,2,17,2,10926
1987,2,17,2,8886.8
1988,2,17,2,9871.9
1989,2,17,2,10839.3
1990,2,17,2,15211.9
1991,2,17,2,17678.5
1992,2,17,2,8422.1
1993,2,17,2,7455.4
1994,2,17,2,12113.1
1995,2,17,2,12916.2
1996,2,17,2,13000
1997,2,17,2,13740.8
1998,2,17,2,14203.8
1999,2,17,2,15047.3
2000,2,17,2,16460.6
2001,2,17,2,15156.5
2002,2,17,2,16226.9
2003,2,17,2,21553.1
2004,2,17,2,22144.4
2005,2,17,2,21176.8
2006,2,17,2,23364.9
2007,2,17,2,26237.7
2008,2,17,2,26957.2
2009,2,17,2,17568.4
2010,2,17,2,15095.3
2011,2,17,2,6618
2012,2,17,2,5719.2
2013,2,17,2,8231.8
2014,2,17,2,8366.4
2015,2,17,2,8777.4
2016,2,17,2,8815.2
2017,2,17,2,10946.4
2018,2,17,2,8262.1
2019,2,17,2,9031.2
2020,2,17,2,12965.5
2021,2,17,2,14522.5
1952,2,18,2,0
1953,2,18,2,0
1954,2,18,2,0
1955,2,18,2,0
1956,2,18,2,0
1957,2,18,2,0
1958,2,18,2,0
1959,2,18,2,0
1960,2,18,2,0
1961,2,18,2,0
1962,2,18,2,0
1963,2,18,2,0
1964,2,18,2,0
1965,2,18,2,0
1966,2,18,2,0
1967,2,18,2,0
1968,2,18,2,0
1969,2,18,2,0
1970,2,18,2,958.7
1971,2,18,2,1072.5
1972,2,18,2,1114.5
1973,2,18,2,1333.3
1974,2,18,2,1550
1975,2,18,2,1581.8
1976,2,18,2,1332.5
1977,2,18,2,1889.3
1978,2,18,2,1139.8
1979,2,18,2,1461.5
1980,2,18,2,1336
1981,2,18,2,1474
1982,2,18,2,1363
1983,2,18,2,1480.5
1984,2,18,2,2106.8
1985,2,18,2,2373.3
1986,2,18,2,2435.5
1987,2,18,2,2095
1988,2,18,2,2516
1989,2,18,2,2740.5
1990,2,18,2,3564.8
1991,2,18,2,3997.3
1992,2,18,2,2647.3
1993,2,18,2,2616.2
1994,2,18,2,3425.5
1995,2,18,2,3821.8
1996,2,18,2,4746.5
1997,2,18,2,3969.8
1998,2,18,2,4845.8
1999,2,18,2,4812
2000,2,18,2,4934.8
2001,2,18,2,4594.5
2002,2,18,2,4760
2003,2,18,2,5454.8
2004,2,18,2,6329
2005,2,18,2,4286
2006,2,18,2,4686.7
2007,2,18,2,5130.5
2008,2,18,2,4804.3
2009,2,18,2,5778.3
2010,2,18,2,5501.5
2011,2,18,2,5328.8
2012,2,18,2,7179.5
2013,2,18,2,6010
2014,2,18,2,12520.5
2015,2,18,2,12626
2016,2,18,2,9560.7
2017,2,18,2,9118.3
2018,2,18,2,12602.8
2019,2,18,2,12550.3
2020,2,18,2,10967.8
2021,2,18,2,13487
1952,2,19,1,641.3
1953,2,19,1,315
1954,2,19,1,1000.2
1955,2,19,1,736
1956,2,19,1,181.1
1957,2,19,1,374
1958,2,19,1,834.5
1959,2,19,1,1079
1960,2,19,1,359.5
1961,2,19,1,694.2
1962,2,19,1,1743.8
1963,2,19,1,569.3
1964,2,19,1,911.7
1965,2,19,1,938
1966,2,19,1,1461
1967,2,19,1,848.7
1968,2,19,1,1722
1969,2,19,1,963.5
1970,2,19,1,842.5
1971,2,19,1,1965.2
1972,2,19,1,428.5
1973,2,19,1,2210.8
1974,2,19,1,5344.9
1975,2,19,1,2750.7
1976,2,19,1,2357.6
1977,2,19,1,1447
1978,2,19,1,1080
1979,2,19,1,5547.9
1980,2,19,1,7900.6
1981,2,19,1,3880
1982,2,19,1,1246.7
1983,2,19,1,1344.2
1984,2,19,1,1582.9
1985,2,19,1,6946.9
1986,2,19,1,2091.5
1987,2,19,1,3073.2
1988,2,19,1,4217.9
1989,2,19,1,4600.2
1990,2,19,1,2935
1991,2,19,1,3293.1
1992,2,19,1,4185.6
1993,2,19,1,2307.3
1994,2,19,1,1137.8
1995,2,19,1,3661.7
1996,2,19,1,1506
1997,2,19,1,2186
1998,2,19,1,1605
1999,2,19,1,4553.8
2000,2,19,1,3439.2
2001,2,19,1,2020.8
2002,2,19,1,1678.8
2003,2,19,1,2000.3
2004,2,19,1,2607.5
2005,2,19,1,2267.5
2006,2,19,1,1759
2007,2,19,1,583.5
2008,2,19,1,2149.5
2009,2,19,1,1926.2
2010,2,19,1,649.4
2011,2,19,1,735.5
2012,2,19,1,1436.3
2013,2,19,1,1325.6
2014,2,19,1,685.4
2015,2,19,1,1035.2
2016,2,19,1,2197.2
2017,2,19,1,1140.7
2018,2,19,1,2670.8
2019,2,19,1,2658.3
2020,2,19,1,1402.4
2021,2,19,1,1861
1952,2,20,1,1937.8
1953,2,20,1,3903.9
1954,2,20,1,3187
1955,2,20,1,2974.2
1956,2,20,1,3284.8
1957,2,20,1,1246.3
1958,2,20,1,2190.9
1959,2,20,1,3075.8
1960,2,20,1,1101.4
1961,2,20,1,1917.5
1962,2,20,1,2485.8
1963,2,20,1,1218.5
1964,2,20,1,2902.4
1965,2,20,1,1918.6
1966,2,20,1,1247.9
1967,2,20,1,1808
1968,2,20,1,1582.1
1969,2,20,1,2087.9
1970,2,20,1,1962.4
1971,2,20,1,2050.4
1972,2,20,1,2741.9
1973,2,20,1,1940.8
1974,2,20,1,1615.6
1975,2,20,1,1476.7
1976,2,20,1,2894.9
1977,2,20,1,2536.3
1978,2,20,1,2881.8
1979,2,20,1,1936.5
1980,2,20,1,1562.4
1981,2,20,1,2866.5
1982,2,20,1,2885.8
1983,2,20,1,3315.6
1984,2,20,1,3383.3
1985,2,20,1,4404.2
1986,2,20,1,3330
1987,2,20,1,3307.3
1988,2,20,1,3394.9
1989,2,20,1,4086.5
1990,2,20,1,2526.1
1991,2,20,1,2244.9
1992,2,20,1,2309.8
1993,2,20,1,1709.8
1994,2,20,1,1692.9
1995,2,20,1,2473
1996,2,20,1,1782.8
1997,2,20,1,1401.2
1998,2,20,1,996.4
1999,2,20,1,1296.9
2000,2,20,1,1562.5
2001,2,20,1,898.5
2002,2,20,1,1284.9
2003,2,20,1,1097
2004,2,20,1,951.8
2005,2,20,1,1490.7
2006,2,20,1,1526.5
2007,2,20,1,1112.1
2008,2,20,1,1262.6
2009,2,20,1,2230.4
2010,2,20,1,1636.8
2011,2,20,1,1741.6
2012,2,20,1,1155.1
2013,2,20,1,958.7
2014,2,20,1,879.3
2015,2,20,1,969.9
2016,2,20,1,996.1
2017,2,20,1,851.3
2018,2,20,1,959.5
2019,2,20,1,926.4
2020,2,20,1,666.4
2021,2,20,1,983
1952,2,21,4,0
1953,2,21,4,0
1954,2,21,4,0
1955,2,21,4,0
1956,2,21,4,0
1957,2,21,4,0
1958,2,21,4,0
1959,2,21,4,0
1960,2,21,4,0
1961,2,21,4,0
1962,2,21,4,0
1963,2,21,4,0
1964,2,21,4,0
1965,2,21,4,0
1966,2,21,4,0
1967,2,21,4,0
1968,2,21,4,0
1969,2,21,4,0
1970,2,21,4,0
1971,2,21,4,0
1972,2,21,4,6.9
1973,2,21,4,53.9
1974,2,21,4,29.5
1975,2,21,4,9.2
1976,2,21,4,25.3
1977,2,21,4,72.3
1978,2,21,4,26.8
1979,2,21,4,14.1
1980,2,21,4,52.9
1981,2,21,4,63.5
1982,2,21,4,81.6
1983,2,21,4,173.8
1984,2,21,4,52.8
1985,2,21,4,221.2
1986,2,21,4,34.3
1987,2,21,4,17.3
1988,2,21,4,143.4
1989,2,21,4,62.1
1990,2,21,4,149
1991,2,21,4,70
1992,2,21,4,95.2
1993,2,21,4,133.2
1994,2,21,4,74.6
1995,2,21,4,216.6
1996,2,21,4,16.1
1997,2,21,4,33
1998,2,21,4,6.7
1999,2,21,4,37.3
2000,2,21,4,1.7
2001,2,21,4,2.5
2002,2,21,4,0
2003,2,21,4,9.5
2004,2,21,4,9.1
2005,2,21,4,0.4
2006,2,21,4,18
2007,2,21,4,15.4
2008,2,21,4,19.4
2009,2,21,4,6
2010,2,21,4,1.6
2011,2,21,4,47
2012,2,21,4,1
2013,2,21,4,3.3
2014,2,21,4,0
2015,2,21,4,1
2016,2,21,4,1.4
2017,2,21,4,0
2018,2,21,4,0.9
2019,2,21,4,0
2020,2,21,4,1
2021,2,21,4,73.2
1952,2,22,3,0
1953,2,22,3,0
1954,2,22,3,0
1955,2,22,3,0
1956,2,22,3,0
1957,2,22,3,0
1958,2,22,3,0
1959,2,22,3,0
1960,2,22,3,0
1961,2,22,3,0
1962,2,22,3,0
1963,2,22,3,0
1964,2,22,3,0
1965,2,22,3,0
1966,2,22,3,0
1967,2,22,3,0
1968,2,22,3,0
1969,2,22,3,0
1970,2,22,3,22.1
1971,2,22,3,27.3
1972,2,22,3,239.5
1973,2,22,3,262.7
1974,2,22,3,579.9
1975,2,22,3,244.2
1976,2,22,3,2572.1
1977,2,22,3,1581.4
1978,2,22,3,892.5
1979,2,22,3,925.6
1980,2,22,3,1224.8
1981,2,22,3,2180
1982,2,22,3,72.9
1983,2,22,3,118.3
1984,2,22,3,30.5
1985,2,22,3,3163
1986,2,22,3,204.4
1987,2,22,3,494.6
1988,2,22,3,419.1
1989,2,22,3,579.3
1990,2,22,3,642.5
1991,2,22,3,395.5
1992,2,22,3,794.7
1993,2,22,3,709.5
1994,2,22,3,498.7
1995,2,22,3,804.2
1996,2,22,3,554.9
1997,2,22,3,395
1998,2,22,3,306.4
1999,2,22,3,230.4
2000,2,22,3,66.6
2001,2,22,3,20.3
2002,2,22,3,97.4
2003,2,22,3,80.5
2004,2,22,3,73.3
2005,2,22,3,101.7
2006,2,22,3,84.1
2007,2,22,3,110.6
2008,2,22,3,37.6
2009,2,22,3,0
2010,2,22,3,0
2011,2,22,3,55.8
2012,2,22,3,121.8
2013,2,22,3,20.9
2014,2,22,3,0
2015,2,22,3,0
2016,2,22,3,22.8
2017,2,22,3,62.3
2018,2,22,3,40.8
2019,2,22,3,78.2
2020,2,22,3,82.7
2021,2,22,3,66.5
1952,2,23,2,0
1953,2,23,2,0
1954,2,23,2,0
1955,2,23,2,0
1956,2,23,2,0
1957,2,23,2,0
1958,2,23,2,0
1959,2,23,2,0
1960,2,23,2,0
1961,2,23,2,0
1962,2,23,2,0
1963,2,23,2,0
1964,2,23,2,0
1965,2,23,2,0
1966,2,23,2,0
1967,2,23,2,0
1968,2,23,2,0
1969,2,23,2,0
1970,2,23,2,1237.5
1971,2,23,2,1282.5
1972,2,23,2,2025
1973,2,23,2,2295
1974,2,23,2,2287.2
1975,2,23,2,2489
1976,2,23,2,1694.3
1977,2,23,2,2310.3
1978,2,23,2,1850.7
1979,2,23,2,2583.5
1980,2,23,2,2080.7
1981,2,23,2,2644.9
1982,2,23,2,2924.8
1983,2,23,2,2759
1984,2,23,2,3904.3
1985,2,23,2,4428
1986,2,23,2,5514
1987,2,23,2,6195.3
1988,2,23,2,7370.5
1989,2,23,2,8855.5
1990,2,23,2,6457.7
1991,2,23,2,6604.9
1992,2,23,2,7593.2
1993,2,23,2,6956.5
1994,2,23,2,7716.1
1995,2,23,2,8222.3
1996,2,23,2,12760.8
1997,2,23,2,9495
1998,2,23,2,12536.1
1999,2,23,2,11897.4
2000,2,23,2,12658.9
2001,2,23,2,11648.5
2002,2,23,2,11196.2
2003,2,23,2,11420.9
2004,2,23,2,15036.7
2005,2,23,2,4651.6
2006,2,23,2,3744.1
2007,2,23,2,5060.5
2008,2,23,2,4496.7
2009,2,23,2,7714.2
2010,2,23,2,5852.1
2011,2,23,2,10903.4
2012,2,23,2,19279.7
2013,2,23,2,22749.3
2014,2,23,2,14486
2015,2,23,2,14539.3
2016,2,23,2,23877.3
2017,2,23,2,25961.9
2018,2,23,2,33564.1
2019,2,23,2,37403.5
2020,2,23,2,38148.8
2021,2,23,2,42180.6
1952,2,24,2,0
1953,2,24,2,0
1954,2,24,2,0
1955,2,24,2,0
1956,2,24,2,0
1957,2,24,2,0
1958,2,24,2,0
1959,2,24,2,0
1960,2,24,2,0
1961,2,24,2,0
1962,2,24,2,0
1963,2,24,2,0
1964,2,24,2,0
1965,2,24,2,0
1966,2,24,2,0
1967,2,24,2,0
1968,2,24,2,0
1969,2,24,2,0
1970,2,24,2,370.2
1971,2,24,2,463.4
1972,2,24,2,437.6
1973,2,24,2,549.7
1974,2,24,2,659.1
1975,2,24,2,684.1
1976,2,24,2,535.6
1977,2,24,2,1130.1
1978,2,24,2,504.8
1979,2,24,2,1353.2
1980,2,24,2,1032.7
1981,2,24,2,1448.4
1982,2,24,2,2109.5
1983,2,24,2,2381.3
1984,2,24,2,2111.4
1985,2,24,2,2247.2
1986,2,24,2,2514.1
1987,2,24,2,2858.9
1988,2,24,2,2299.6
1989,2,24,2,2889.2
1990,2,24,2,3180
1991,2,24,2,3674
1992,2,24,2,2467.4
1993,2,24,2,1773.3
1994,2,24,2,3396.6
1995,2,24,2,3497.2
1996,2,24,2,3843.7
1997,2,24,2,4004.8
1998,2,24,2,4054.7
1999,2,24,2,4688.2
2000,2,24,2,4636.4
2001,2,24,2,4523.8
2002,2,24,2,4375.4
2003,2,24,2,5675.3
2004,2,24,2,5380.1
2005,2,24,2,5307.9
2006,2,24,2,5573.2
2007,2,24,2,6391
2008,2,24,2,7777.2
2009,2,24,2,4822.1
2010,2,24,2,2844.7
2011,2,24,2,2033.1
2012,2,24,2,2471.5
2013,2,24,2,2496.2
2014,2,24,2,2819.7
2015,2,24,2,2199.2
2016,2,24,2,3200.3
2017,2,24,2,5590.7
2018,2,24,2,3450
2019,2,24,2,2904.8
2020,2,24,2,2769.2
2021,2,24,2,3181
1952,2,25,3,0
1953,2,25,3,0
1954,2,25,3,0
1955,2,25,3,0
1956,2,25,3,0
1957,2,25,3,0
1958,2,25,3,0
1959,2,25,3,0
1960,2,25,3,0
1961,2,25,3,0
1962,2,25,3,0
1963,2,25,3,0
1964,2,25,3,0
1965,2,25,3,0
1966,2,25,3,0
1967,2,25,3,0
1968,2,25,3,0
1969,2,25,3,0
1970,2,25,3,0
1971,2,25,3,0
1972,2,25,3,0
1973,2,25,3,2.8
1974,2,25,3,0
1975,2,25,3,0
1976,2,25,3,172.7
1977,2,25,3,51.4
1978,2,25,3,282.3
1979,2,25,3,0
1980,2,25,3,0
1981,2,25,3,88.7
1982,2,25,3,490.9
1983,2,25,3,181
1984,2,25,3,1315.6
1985,2,25,3,4127.1
1986,2,25,3,810.1
1987,2,25,3,1333.1
1988,2,25,3,1362.8
1989,2,25,3,12535.1
1990,2,25,3,14120.6
1991,2,25,3,13284.8
1992,2,25,3,9367.9
1993,2,25,3,5948.1
1994,2,25,3,4495.8
1995,2,25,3,11448
1996,2,25,3,9210.8
1997,2,25,3,6449.1
1998,2,25,3,11074.7
1999,2,25,3,6333.9
2000,2,25,3,9885.7
2001,2,25,3,6467.2
2002,2,25,3,6058.3
2003,2,25,3,9592.4
2004,2,25,3,10302.1
2005,2,25,3,12954.6
2006,2,25,3,21113.4
2007,2,25,3,9636.4
2008,2,25,3,14569.4
2009,2,25,3,18406.5
2010,2,25,3,8335.1
2011,2,25,3,12067
2012,2,25,3,10528.1
2013,2,25,3,8771.9
2014,2,25,3,6125.2
2015,2,25,3,5611.7
2016,2,25,3,6459.1
2017,2,25,3,7138.7
2018,2,25,3,5573.6
2019,2,25,3,3175.9
2020,2,25,3,5085.9
2021,2,25,3,5232.3
1952,2,26,3,0
1953,2,26,3,0
1954,2,26,3,0
1955,2,26,3,0
1956,2,26,3,0
1957,2,26,3,0
1958,2,26,3,0
1959,2,26,3,0
1960,2,26,3,0
1961,2,26,3,0
1962,2,26,3,0
1963,2,26,3,0
1964,2,26,3,0
1965,2,26,3,0
1966,2,26,3,0
1967,2,26,3,0
1968,2,26,3,0
1969,2,26,3,0
1970,2,26,3,0
1971,2,26,3,0
1972,2,26,3,0
1973,2,26,3,0.4
1974,2,26,3,0
1975,2,26,3,1.8
1976,2,26,3,0
1977,2,26,3,0
1978,2,26,3,11.2
1979,2,26,3,0
1980,2,26,3,0
1981,2,26,3,0.1
1982,2,26,3,127
1983,2,26,3,2228.7
1984,2,26,3,150.2
1985,2,26,3,3094.3
1986,2,26,3,0.5
1987,2,26,3,155
1988,2,26,3,123.6
1989,2,26,3,2377.4
1990,2,26,3,6709.5
1991,2,26,3,14144.5
1992,2,26,3,2006.2
1993,2,26,3,4052.8
1994,2,26,3,2934.2
1995,2,26,3,1360.1
1996,2,26,3,2407.2
1997,2,26,3,855.1
1998,2,26,3,5193.5
1999,2,26,3,2165
2000,2,26,3,13340.1
2001,2,26,3,1136.2
2002,2,26,3,2617.1
2003,2,26,3,10487.6
2004,2,26,3,987.8
2005,2,26,3,5045.9
2006,2,26,3,9293.2
2007,2,26,3,12443.3
2008,2,26,3,15903.5
2009,2,26,3,10320.2
2010,2,26,3,11298.7
2011,2,26,3,8374.7
2012,2,26,3,11494.6
2013,2,26,3,16376.3
2014,2,26,3,14321.4
2015,2,26,3,9114.3
2016,2,26,3,18792
2017,2,26,3,22748.8
2018,2,26,3,17994.2
2019,2,26,3,11310.9
2020,2,26,3,25224
2021,2,26,3,1112.6
1952,2,27,5,0
1953,2,27,5,0
1954,2,27,5,0
1955,2,27,5,0
1956,2,27,5,0
1957,2,27,5,0
1958,2,27,5,0
1959,2,27,5,0
1960,2,27,5,0
1961,2,27,5,0
1962,2,27,5,0
1963,2,27,5,0
1964,2,27,5,0
1965,2,27,5,0
1966,2,27,5,0
1967,2,27,5,0
1968,2,27,5,0
1969,2,27,5,0
1970,2,27,5,0
1971,2,27,5,0
1972,2,27,5,0
1973,2,27,5,0
1974,2,27,5,0
1975,2,27,5,0
1976,2,27,5,0
1977,2,27,5,0
1978,2,27,5,0
1979,2,27,5,0
1980,2,27,5,0
1981,2,27,5,0
1982,2,27,5,0
1983,2,27,5,0
1984,2,27,5,0
1985,2,27,5,0
1986,2,27,5,0
1987,2,27,5,0
1988,2,27,5,0
1989,2,27,5,0
1990,2,27,5,0
1991,2,27,5,19.0804
1992,2,27,5,95.4664
1993,2,27,5,65.2226
1994,2,27,5,128.931
1995,2,27,5,80.8993
1996,2,27,5,158.929
1997,2,27,5,63.1963
1998,2,27,5,54.096
1999,2,27,5,31.0138
2000,2,27,5,55.6319
2001,2,27,5,32.432
2002,2,27,5,46.5653
2003,2,27,5,59.0907
2004,2,27,5,42.795
2005,2,27,5,14.5518
2006,2,27,5,30.5222
2007,2,27,5,18.4984
2008,2,27,5,30.6516
2009,2,27,5,30.8669
2010,2,27,5,22.083
2011,2,27,5,25.1918
2012,2,27,5,20.5751
2013,2,27,5,23.2845
2014,2,27,5,34.7722
2015,2,27,5,27.0505
2016,2,27,5,17.5758
2017,2,27,5,13.7283
2018,2,27,5,32.2458
2019,2,27,5,35.1773
2020,2,27,5,8.55771
2021,2,27,5,21.1717
1952,2,28,2,0
1953,2,28,2,0
1954,2,28,2,0
1955,2,28,2,0
1956,2,28,2,0
1957,2,28,2,0
1958,2,28,2,0
1959,2,28,2,0
1960,2,28,2,0
1961,2,28,2,0
1962,2,28,2,0
1963,2,28,2,0
1964,2,28,2,0
1965,2,28,2,0
1966,2,28,2,0
1967,2,28,2,0
1968,2,28,2,0
1969,2,28,2,0
1970,2,28,2,0
1971,2,28,2,0
1972,2,28,2,7.9
1973,2,28,2,44.9
1974,2,28,2,30.9
1975,2,28,2,3
1976,2,28,2,129.6
1977,2,28,2,142.2
1978,2,28,2,261
1979,2,28,2,446.4
1980,2,28,2,1003.9
1981,2,28,2,1232.5
1982,2,28,2,1272.5
1983,2,28,2,1412
1984,2,28,2,1539.2
1985,2,28,2,1678.7
1986,2,28,2,1751
1987,2,28,2,1973
1988,2,28,2,2331.9
1989,2,28,2,2540.5
1990,2,28,2,2923.1
1991,2,28,2,2980.3
1992,2,28,2,3428.2
1993,2,28,2,3146.4
1994,2,28,2,3485.9
1995,2,28,2,3720.1
1996,2,28,2,5767.6
1997,2,28,2,4285.1
1998,2,28,2,5656.5
1999,2,28,2,5368.3
2000,2,28,2,5712
2001,2,28,2,5256
2002,2,28,2,5052
2003,2,28,2,5153.3
2004,2,28,2,6785
2005,2,28,2,5652
2006,2,28,2,4603.3
2007,2,28,2,5632.2
2008,2,28,2,4710.6
2009,2,28,2,4690.8
2010,2,28,2,3870.4
2011,2,28,2,8048.3
2012,2,28,2,7657.7
2013,2,28,2,4584.6
2014,2,28,2,5074.6
2015,2,28,2,8108.8
2016,2,28,2,4971
2017,2,28,2,5326
2018,2,28,2,5601.8
2019,2,28,2,3612.1
2020,2,28,2,6793.7
2021,2,28,2,4288.8
1952,2,29,5,0
1953,2,29,5,0
1954,2,29,5,1.69885
1955,2,29,5,0
1956,2,29,5,0
1957,2,29,5,0
1958,2,29,5,0
1959,2,29,5,0
1960,2,29,5,0.199967
1961,2,29,5,0
1962,2,29,5,0
1963,2,29,5,0
1964,2,29,5,0
1965,2,29,5,207.809
1966,2,29,5,64.672
1967,2,29,5,0
1968,2,29,5,10.3438
1969,2,29,5,96.1219
1970,2,29,5,0
1971,2,29,5,7.33119
1972,2,29,5,0
1973,2,29,5,0
1974,2,29,5,0
1975,2,29,5,0
1976,2,29,5,0
1977,2,29,5,0
1978,2,29,5,0
1979,2,29,5,0
1980,2,29,5,0
1981,2,29,5,0
1982,2,29,5,0
1983,2,29,5,0
1984,2,29,5,0
1985,2,29,5,0
1986,2,29,5,4.22464
1987,2,29,5,0
1988,2,29,5,0
1989,2,29,5,0
1990,2,29,5,0
1991,2,29,5,0
1992,2,29,5,0
1993,2,29,5,0
1994,2,29,5,2.15985
1995,2,29,5,0
1996,2,29,5,0
1997,2,29,5,0
1998,2,29,5,0
1999,2,29,5,0
2000,2,29,5,0
2001,2,29,5,0.600074
2002,2,29,5,0
2003,2,29,5,0
2004,2,29,5,0
2005,2,29,5,0
2006,2,29,5,0
2007,2,29,5,0
2008,2,29,5,0
2009,2,29,5,0
2010,2,29,5,0
2011,2,29,5,0
2012,2,29,5,0
2013,2,29,5,0
2014,2,29,5,0
2015,2,29,5,0
2016,2,29,5,0
2017,2,29,5,0
2018,2,29,5,0
2019,2,29,5,0
2020,2,29,5,0
2021,2,29,5,0
1952,2,30,2,0
1953,2,30,2,0
1954,2,30,2,0
1955,2,30,2,0
1956,2,30,2,0
1957,2,30,2,0
1958,2,30,2,0
1959,2,30,2,0
1960,2,30,2,0
1961,2,30,2,0
1962,2,30,2,0
1963,2,30,2,0
1964,2,30,2,0
1965,2,30,2,0
1966,2,30,2,0
1967,2,30,2,0
1968,2,30,2,0
1969,2,30,2,0
1970,2,30,2,0
1971,2,30,2,4.9
1972,2,30,2,0
1973,2,30,2,0
1974,2,30,2,0
1975,2,30,2,116.2
1976,2,30,2,0
1977,2,30,2,413
1978,2,30,2,1555.9
1979,2,30,2,1951.6
1980,2,30,2,614.8
1981,2,30,2,2175.6
1982,2,30,2,32.8
1983,2,30,2,3298.8
1984,2,30,2,6702.6
1985,2,30,2,3881.3
1986,2,30,2,2945.3
1987,2,30,2,1810.6
1988,2,30,2,7187.2
1989,2,30,2,8401.8
1990,2,30,2,614.7
1991,2,30,2,7849.9
1992,2,30,2,1126
1993,2,30,2,591.4
1994,2,30,2,1215.2
1995,2,30,2,5705.1
1996,2,30,2,2771.1
1997,2,30,2,234.3
1998,2,30,2,4.5
1999,2,30,2,464.1
2000,2,30,2,186.3
2001,2,30,2,369.5
2002,2,30,2,132.4
2003,2,30,2,2426.6
2004,2,30,2,195.6
2005,2,30,2,713.6
2006,2,30,2,1050.6
2007,2,30,2,93.5
2008,2,30,2,679.5
2009,2,30,2,1.4
2010,2,30,2,157.7
2011,2,30,2,6.6
2012,2,30,2,126.8
2013,2,30,2,50.8
2014,2,30,2,325.4
2015,2,30,2,12.5
2016,2,30,2,383.9
2017,2,30,2,651.1
2018,2,30,2,189.2
2019,2,30,2,390.1
2020,2,30,2,248.1
2021,2,30,2,62.2
1952,2,31,2,0
1953,2,31,2,0
1954,2,31,2,0
1955,2,31,2,0
1956,2,31,2,0
1957,2,31,2,0
1958,2,31,2,0
1959,2,31,2,0
1960,2,31,2,0
1961,2,31,2,0
1962,2,31,2,0
1963,2,31,2,0
1964,2,31,2,0
1965,2,31,2,0
1966,2,31,2,0
1967,2,31,2,0
1968,2,31,2,0
1969,2,31,2,0
1970,2,31,2,0
1971,2,31,2,0
1972,2,31,2,0
1973,2,31,2,0
1974,2,31,2,0
1975,2,31,2,26.1
1976,2,31,2,0.6
1977,2,31,2,1.7
1978,2,31,2,3.1
1979,2,31,2,162.2
1980,2,31,2,178.8
1981,2,31,2,0
1982,2,31,2,4.6
1983,2,31,2,297
1984,2,31,2,1076.1
1985,2,31,2,244.1
1986,2,31,2,1197.2
1987,2,31,2,44.6
1988,2,31,2,95.9
1989,2,31,2,1266
1990,2,31,2,1347.8
1991,2,31,2,15698.2
1992,2,31,2,68.7
1993,2,31,2,315.9
1994,2,31,2,660.6
1995,2,31,2,72.2
1996,2,31,2,880.2
1997,2,31,2,0.9
1998,2,31,2,0
1999,2,31,2,1129.1
2000,2,31,2,128
2001,2,31,2,0
2002,2,31,2,48.7
2003,2,31,2,3071.5
2004,2,31,2,378.6
2005,2,31,2,243.8
2006,2,31,2,744.8
2007,2,31,2,592.7
2008,2,31,2,52.4
2009,2,31,2,94.7
2010,2,31,2,12
2011,2,31,2,0
2012,2,31,2,3.4
2013,2,31,2,68.9
2014,2,31,2,2118.4
2015,2,31,2,0
2016,2,31,2,195.4
2017,2,31,2,1750.5
2018,2,31,2,2276.9
2019,2,31,2,763.2
2020,2,31,2,1092.9
2021,2,31,2,0
1952,2,32,2,0
1953,2,32,2,0
1954,2,32,2,0
1955,2,32,2,0
1956,2,32,2,0
1957,2,32,2,0
1958,2,32,2,0
1959,2,32,2,0
1960,2,32,2,0
1961,2,32,2,0
1962,2,32,2,0
1963,2,32,2,0
1964,2,32,2,0
1965,2,32,2,0
1966,2,32,2,0
1967,2,32,2,0
1968,2,32,2,0
1969,2,32,2,0
